month,day,hour,WD,WS
1,1,6.0,110.0,1.5
1,1,8.0,130.0,1.5
1,1,10.0,130.0,2.1
1,1,11.0,120.0,2.1
1,1,12.0,130.0,2.1
1,1,13.0,140.0,2.6
1,1,14.0,140.0,2.6
1,1,15.0,100.0,2.6
1,1,16.0,130.0,1.5
1,1,17.0,110.0,2.6
1,1,18.0,120.0,5.1
1,1,19.0,140.0,5.1
1,1,20.0,180.0,3.1
1,1,21.0,230.0,4.1
1,1,22.0,240.0,5.7
1,2,1.0,120.0,1.5
1,2,2.0,130.0,1.5
1,2,3.0,150.0,1.5
1,2,4.0,110.0,2.1
1,2,5.0,130.0,1.5
1,2,6.0,120.0,2.1
1,2,7.0,120.0,2.1
1,2,8.0,100.0,1.5
1,2,9.0,110.0,2.1
1,2,10.0,130.0,2.1
1,2,11.0,150.0,3.6
1,2,12.0,120.0,2.6
1,2,13.0,110.0,2.6
1,2,14.0,110.0,2.1
1,2,15.0,110.0,2.1
1,2,16.0,110.0,2.1
1,2,17.0,130.0,2.6
1,2,18.0,150.0,2.1
1,2,19.0,140.0,2.1
1,2,20.0,130.0,1.5
1,2,21.0,120.0,2.1
1,2,23.0,160.0,1.5
1,3,4.0,10.0,2.1
1,3,21.0,160.0,1.5
1,3,22.0,210.0,2.1
1,4,13.0,40.0,1.5
1,4,18.0,150.0,2.1
1,4,20.0,150.0,2.1
1,5,3.0,10.0,1.5
1,5,4.0,20.0,1.5
1,5,5.0,20.0,1.5
1,5,18.0,160.0,2.6
1,5,19.0,170.0,3.1
1,5,20.0,190.0,2.6
1,5,21.0,210.0,2.6
1,5,22.0,190.0,3.1
1,5,23.0,230.0,3.6
1,6,7.0,70.0,2.1
1,6,8.0,250.0,2.1
1,6,9.0,250.0,3.6
1,6,10.0,240.0,1.5
1,6,12.0,210.0,1.5
1,6,13.0,20.0,1.5
1,6,14.0,30.0,2.1
1,6,15.0,330.0,1.5
1,6,17.0,270.0,2.1
1,6,18.0,270.0,1.5
1,6,19.0,140.0,2.1
1,6,23.0,220.0,3.1
1,7,1.0,240.0,2.6
1,7,2.0,260.0,1.5
1,7,7.0,20.0,1.5
1,7,12.0,280.0,1.5
1,7,18.0,270.0,1.5
1,7,19.0,260.0,2.1
1,7,20.0,140.0,2.1
1,8,3.0,20.0,1.5
1,8,15.0,40.0,1.5
1,8,16.0,300.0,1.5
1,8,18.0,250.0,2.6
1,8,20.0,210.0,2.1
1,8,21.0,230.0,1.5
1,9,8.0,50.0,1.5
1,9,16.0,90.0,2.1
1,9,17.0,270.0,2.1
1,9,18.0,50.0,1.5
1,9,19.0,180.0,2.6
1,9,20.0,220.0,2.1
1,9,21.0,240.0,2.6
1,9,22.0,290.0,3.6
1,9,23.0,280.0,2.6
1,10,2.0,110.0,2.1
1,10,5.0,60.0,1.5
1,10,17.0,160.0,2.1
1,10,18.0,160.0,2.6
1,10,19.0,180.0,2.6
1,10,21.0,130.0,2.1
1,11,2.0,40.0,2.1
1,11,3.0,10.0,1.5
1,11,7.0,40.0,1.5
1,11,8.0,320.0,1.5
1,11,10.0,50.0,1.5
1,11,16.0,130.0,2.1
1,11,17.0,140.0,2.1
1,11,18.0,180.0,2.1
1,11,20.0,300.0,1.5
1,11,21.0,280.0,1.5
1,11,23.0,250.0,3.1
1,12,1.0,250.0,1.5
1,12,3.0,20.0,2.1
1,12,6.0,10.0,2.1
1,12,7.0,10.0,1.5
1,12,8.0,40.0,1.5
1,12,17.0,330.0,2.1
1,12,21.0,160.0,2.6
1,12,22.0,160.0,2.6
1,13,1.0,340.0,1.5
1,13,2.0,350.0,1.5
1,13,3.0,310.0,1.5
1,13,4.0,270.0,2.1
1,13,9.0,70.0,1.5
1,13,10.0,50.0,1.5
1,13,15.0,130.0,1.5
1,13,16.0,210.0,2.1
1,13,19.0,230.0,1.5
1,13,20.0,20.0,2.6
1,13,21.0,20.0,3.1
1,13,22.0,200.0,2.6
1,14,1.0,60.0,1.5
1,14,2.0,80.0,1.5
1,14,3.0,350.0,2.1
1,14,4.0,280.0,2.1
1,14,5.0,30.0,2.6
1,14,8.0,40.0,3.1
1,14,9.0,80.0,3.6
1,14,10.0,70.0,4.1
1,14,11.0,60.0,7.7
1,14,13.0,90.0,4.1
1,14,19.0,120.0,3.6
1,14,20.0,110.0,5.7
1,14,21.0,110.0,3.6
1,14,22.0,200.0,5.7
1,14,23.0,100.0,2.1
1,15,3.0,350.0,2.1
1,15,4.0,320.0,1.5
1,15,5.0,350.0,2.1
1,15,7.0,140.0,1.5
1,15,8.0,200.0,1.5
1,15,14.0,300.0,2.1
1,15,16.0,260.0,3.1
1,15,17.0,240.0,3.1
1,15,19.0,260.0,2.6
1,15,21.0,250.0,3.1
1,15,22.0,250.0,3.6
1,15,23.0,250.0,3.6
1,16,1.0,220.0,1.5
1,16,2.0,230.0,1.5
1,16,6.0,130.0,2.6
1,16,7.0,130.0,1.5
1,16,9.0,120.0,1.5
1,16,12.0,270.0,1.5
1,16,13.0,270.0,1.5
1,16,16.0,180.0,2.6
1,16,17.0,220.0,1.5
1,16,19.0,200.0,1.5
1,16,20.0,250.0,3.1
1,16,22.0,230.0,4.1
1,17,1.0,260.0,1.5
1,17,4.0,30.0,1.5
1,17,5.0,20.0,2.6
1,17,9.0,330.0,1.5
1,17,20.0,260.0,2.1
1,17,23.0,300.0,2.1
1,18,1.0,250.0,1.5
1,18,4.0,60.0,1.5
1,18,6.0,40.0,2.1
1,18,7.0,40.0,1.5
1,18,9.0,40.0,1.5
1,18,10.0,270.0,1.5
1,18,17.0,230.0,1.5
1,18,19.0,190.0,2.1
1,18,20.0,120.0,2.1
1,18,21.0,150.0,2.1
1,18,23.0,140.0,2.6
1,19,4.0,340.0,1.5
1,19,7.0,280.0,1.5
1,19,8.0,40.0,1.5
1,19,14.0,130.0,2.1
1,19,15.0,170.0,1.5
1,19,16.0,120.0,2.1
1,19,17.0,140.0,1.5
1,19,18.0,160.0,3.1
1,19,19.0,150.0,3.1
1,19,20.0,150.0,3.1
1,19,21.0,150.0,3.1
1,19,22.0,140.0,3.1
1,19,23.0,130.0,3.1
1,20,2.0,320.0,1.5
1,20,3.0,10.0,1.5
1,20,4.0,340.0,2.6
1,20,5.0,250.0,2.6
1,20,6.0,40.0,1.5
1,20,14.0,140.0,1.5
1,20,15.0,130.0,1.5
1,20,16.0,130.0,2.6
1,20,17.0,160.0,2.6
1,20,18.0,140.0,2.6
1,20,19.0,130.0,3.1
1,20,21.0,120.0,4.1
1,20,22.0,120.0,2.1
1,21,1.0,120.0,2.6
1,21,2.0,120.0,3.1
1,21,4.0,210.0,2.1
1,21,5.0,170.0,2.6
1,21,6.0,150.0,3.6
1,21,7.0,160.0,4.1
1,21,9.0,250.0,6.7
1,21,10.0,250.0,5.1
1,21,11.0,250.0,4.6
1,21,12.0,260.0,6.2
1,21,13.0,250.0,4.6
1,21,14.0,240.0,5.7
1,21,15.0,230.0,6.2
1,21,16.0,250.0,6.7
1,21,17.0,240.0,5.1
1,21,18.0,240.0,6.7
1,21,19.0,240.0,6.7
1,21,20.0,260.0,5.1
1,21,21.0,240.0,6.7
1,21,22.0,250.0,5.7
1,21,23.0,250.0,5.7
1,22,1.0,260.0,1.5
1,22,6.0,50.0,1.5
1,22,9.0,50.0,1.5
1,22,10.0,240.0,1.5
1,22,17.0,110.0,2.6
1,22,18.0,150.0,2.6
1,22,19.0,150.0,2.6
1,22,20.0,130.0,2.1
1,22,21.0,160.0,2.6
1,22,22.0,120.0,3.6
1,22,23.0,110.0,3.6
1,23,3.0,20.0,1.5
1,23,5.0,320.0,1.5
1,23,6.0,300.0,2.1
1,23,9.0,130.0,2.6
1,23,10.0,200.0,2.1
1,23,11.0,260.0,1.5
1,23,14.0,160.0,2.1
1,23,15.0,150.0,3.1
1,23,16.0,140.0,2.1
1,23,18.0,80.0,2.1
1,23,21.0,350.0,4.1
1,23,22.0,290.0,3.1
1,23,23.0,310.0,2.6
1,24,4.0,280.0,4.6
1,24,6.0,240.0,1.5
1,24,9.0,230.0,2.6
1,24,10.0,220.0,2.1
1,24,11.0,240.0,2.6
1,24,12.0,240.0,2.1
1,24,15.0,110.0,2.1
1,24,16.0,130.0,1.5
1,24,19.0,230.0,1.5
1,24,21.0,240.0,2.1
1,24,22.0,230.0,4.1
1,24,23.0,240.0,4.1
1,25,1.0,260.0,2.1
1,25,9.0,290.0,1.5
1,25,19.0,20.0,1.5
1,25,21.0,320.0,2.6
1,26,1.0,210.0,2.1
1,26,2.0,230.0,2.1
1,26,3.0,270.0,1.5
1,26,4.0,50.0,1.5
1,26,6.0,40.0,1.5
1,26,13.0,50.0,1.5
1,26,17.0,240.0,1.5
1,26,18.0,190.0,2.1
1,26,21.0,230.0,2.1
1,26,23.0,270.0,2.6
1,27,1.0,270.0,1.5
1,27,2.0,290.0,1.5
1,27,5.0,330.0,2.6
1,27,6.0,280.0,2.1
1,27,7.0,340.0,2.1
1,27,8.0,340.0,2.6
1,27,9.0,350.0,2.6
1,27,10.0,330.0,2.6
1,27,12.0,10.0,4.6
1,27,13.0,310.0,2.6
1,27,17.0,20.0,6.2
1,27,18.0,40.0,7.7
1,27,19.0,50.0,10.8
1,27,20.0,50.0,8.2
1,27,21.0,40.0,6.2
1,27,22.0,30.0,4.6
1,27,23.0,50.0,6.7
1,28,1.0,20.0,5.7
1,28,2.0,10.0,4.1
1,28,3.0,30.0,6.2
1,28,4.0,40.0,5.7
1,28,5.0,10.0,6.7
1,28,6.0,40.0,5.1
1,28,7.0,20.0,4.6
1,28,9.0,290.0,2.1
1,28,10.0,350.0,2.1
1,28,11.0,250.0,2.1
1,28,12.0,20.0,3.1
1,28,13.0,100.0,2.6
1,28,17.0,230.0,1.5
1,28,18.0,180.0,2.6
1,28,19.0,220.0,2.6
1,28,22.0,250.0,5.1
1,28,23.0,270.0,3.1
1,29,2.0,310.0,2.1
1,29,4.0,20.0,1.5
1,29,5.0,50.0,1.5
1,29,6.0,210.0,1.5
1,29,9.0,30.0,1.5
1,29,11.0,200.0,3.1
1,29,12.0,320.0,1.5
1,29,14.0,270.0,1.5
1,29,15.0,250.0,1.5
1,29,16.0,190.0,1.5
1,29,17.0,290.0,1.5
1,29,18.0,240.0,2.6
1,29,19.0,120.0,2.1
1,29,20.0,140.0,3.6
1,29,21.0,110.0,3.1
1,29,22.0,100.0,3.1
1,29,23.0,40.0,4.1
1,30,2.0,30.0,1.5
1,30,9.0,300.0,1.5
1,30,12.0,250.0,1.5
1,30,19.0,290.0,2.1
1,30,22.0,140.0,3.1
1,30,23.0,240.0,2.6
1,31,2.0,310.0,1.5
1,31,3.0,360.0,1.5
1,31,21.0,210.0,2.1
2,1,3.0,30.0,2.1
2,1,4.0,20.0,1.5
2,1,5.0,20.0,1.5
2,1,7.0,50.0,1.5
2,1,17.0,240.0,1.5
2,1,19.0,250.0,1.5
2,1,20.0,180.0,1.5
2,1,23.0,180.0,2.1
2,2,3.0,30.0,2.1
2,2,4.0,20.0,1.5
2,2,12.0,60.0,1.5
2,2,13.0,240.0,1.5
2,2,14.0,40.0,1.5
2,2,16.0,300.0,1.5
2,2,20.0,180.0,2.1
2,2,23.0,160.0,2.1
2,3,3.0,30.0,1.5
2,3,4.0,20.0,1.5
2,3,5.0,10.0,1.5
2,3,10.0,40.0,2.1
2,3,18.0,270.0,1.5
2,3,19.0,260.0,2.1
2,3,20.0,260.0,2.6
2,3,21.0,250.0,1.5
2,4,4.0,360.0,2.1
2,4,10.0,40.0,1.5
2,4,22.0,190.0,2.6
2,4,23.0,240.0,2.6
2,5,3.0,30.0,1.5
2,5,4.0,10.0,1.5
2,5,5.0,340.0,1.5
2,5,19.0,200.0,2.6
2,5,23.0,180.0,2.1
2,6,7.0,210.0,2.1
2,6,9.0,160.0,1.5
2,6,17.0,190.0,1.5
2,6,18.0,120.0,1.5
2,6,20.0,230.0,1.5
2,6,23.0,180.0,2.1
2,7,3.0,20.0,1.5
2,7,11.0,150.0,1.5
2,7,12.0,120.0,1.5
2,7,13.0,120.0,1.5
2,7,14.0,210.0,1.5
2,7,15.0,130.0,2.1
2,7,16.0,170.0,2.1
2,7,18.0,110.0,2.1
2,7,19.0,130.0,2.1
2,7,20.0,130.0,2.1
2,7,22.0,130.0,2.6
2,7,23.0,240.0,3.6
2,8,1.0,240.0,2.1
2,8,4.0,40.0,3.6
2,8,5.0,30.0,1.5
2,8,12.0,40.0,1.5
2,8,16.0,230.0,1.5
2,8,18.0,220.0,1.5
2,8,20.0,180.0,2.1
2,8,21.0,270.0,2.1
2,8,22.0,240.0,2.1
2,8,23.0,260.0,2.6
2,9,1.0,270.0,1.5
2,9,3.0,360.0,1.5
2,9,15.0,40.0,1.5
2,9,17.0,190.0,1.5
2,9,19.0,240.0,2.1
2,9,20.0,260.0,2.1
2,10,2.0,310.0,1.5
2,10,3.0,360.0,1.5
2,10,13.0,330.0,1.5
2,10,15.0,60.0,2.1
2,10,16.0,150.0,1.5
2,10,17.0,220.0,2.1
2,10,19.0,170.0,3.1
2,10,20.0,160.0,4.1
2,10,23.0,200.0,1.5
2,11,3.0,10.0,1.5
2,11,14.0,210.0,1.5
2,11,17.0,150.0,2.1
2,11,18.0,200.0,3.1
2,11,19.0,330.0,2.1
2,11,20.0,270.0,3.6
2,11,21.0,240.0,4.1
2,11,22.0,250.0,3.6
2,11,23.0,260.0,3.6
2,12,1.0,300.0,2.6
2,12,2.0,280.0,3.1
2,12,4.0,330.0,1.5
2,12,5.0,330.0,2.1
2,12,9.0,240.0,1.5
2,12,10.0,260.0,2.1
2,12,13.0,340.0,1.5
2,12,15.0,300.0,1.5
2,12,16.0,10.0,2.1
2,12,17.0,350.0,3.6
2,12,18.0,290.0,4.1
2,12,19.0,300.0,3.6
2,12,20.0,320.0,4.1
2,12,21.0,320.0,4.1
2,12,22.0,310.0,3.6
2,12,23.0,300.0,3.6
2,13,1.0,340.0,2.1
2,13,3.0,80.0,5.1
2,13,4.0,70.0,4.1
2,13,5.0,70.0,2.6
2,13,6.0,80.0,2.1
2,13,7.0,90.0,3.1
2,13,8.0,280.0,1.5
2,13,10.0,70.0,2.6
2,13,11.0,50.0,6.7
2,13,12.0,60.0,3.6
2,13,13.0,290.0,1.5
2,13,14.0,90.0,5.1
2,13,15.0,80.0,2.1
2,13,16.0,90.0,1.5
2,13,19.0,130.0,3.6
2,13,22.0,130.0,1.5
2,14,1.0,260.0,2.1
2,14,8.0,30.0,1.5
2,14,12.0,20.0,1.5
2,14,13.0,260.0,1.5
2,14,18.0,150.0,2.6
2,14,22.0,210.0,4.1
2,15,1.0,200.0,1.5
2,15,3.0,90.0,1.5
2,15,4.0,100.0,1.5
2,15,5.0,90.0,3.6
2,15,6.0,90.0,2.6
2,15,7.0,130.0,4.1
2,15,8.0,70.0,3.6
2,15,9.0,100.0,3.6
2,15,10.0,70.0,5.1
2,15,11.0,50.0,3.6
2,15,12.0,70.0,5.1
2,15,13.0,50.0,2.6
2,15,14.0,80.0,2.6
2,15,15.0,40.0,3.6
2,15,16.0,90.0,3.6
2,15,17.0,50.0,5.7
2,15,18.0,100.0,5.7
2,15,19.0,90.0,6.2
2,15,20.0,70.0,7.7
2,15,21.0,70.0,4.1
2,15,22.0,100.0,6.7
2,15,23.0,140.0,4.1
2,16,1.0,110.0,2.1
2,16,4.0,40.0,1.5
2,16,6.0,40.0,2.1
2,16,7.0,280.0,1.5
2,16,11.0,30.0,1.5
2,16,13.0,260.0,1.5
2,16,16.0,150.0,2.1
2,16,19.0,220.0,2.6
2,16,21.0,220.0,2.1
2,17,1.0,230.0,3.1
2,17,6.0,20.0,1.5
2,17,7.0,210.0,1.5
2,17,13.0,120.0,2.1
2,17,14.0,150.0,3.1
2,17,16.0,110.0,2.6
2,17,17.0,140.0,3.6
2,17,18.0,150.0,4.1
2,17,19.0,150.0,3.1
2,17,20.0,140.0,4.6
2,17,21.0,140.0,5.1
2,17,22.0,180.0,5.1
2,17,23.0,160.0,4.1
2,18,1.0,190.0,4.6
2,18,2.0,180.0,2.6
2,18,3.0,140.0,1.5
2,18,4.0,100.0,1.5
2,18,6.0,150.0,2.6
2,18,7.0,120.0,1.5
2,18,9.0,140.0,3.1
2,18,10.0,120.0,2.1
2,18,11.0,160.0,2.1
2,18,14.0,260.0,3.1
2,18,15.0,20.0,4.1
2,18,16.0,340.0,2.6
2,18,17.0,230.0,2.1
2,18,18.0,60.0,4.6
2,18,19.0,150.0,4.1
2,18,20.0,100.0,5.1
2,18,21.0,90.0,4.1
2,18,22.0,170.0,4.6
2,18,23.0,190.0,3.6
2,19,1.0,110.0,4.1
2,19,2.0,120.0,3.1
2,19,3.0,190.0,4.1
2,19,4.0,150.0,4.1
2,19,5.0,130.0,2.6
2,19,6.0,110.0,2.6
2,19,7.0,130.0,2.6
2,19,8.0,120.0,4.1
2,19,9.0,110.0,1.5
2,19,10.0,130.0,2.1
2,19,11.0,110.0,2.6
2,19,12.0,120.0,2.1
2,19,13.0,110.0,2.1
2,19,14.0,140.0,3.6
2,19,15.0,130.0,2.1
2,19,16.0,150.0,3.1
2,19,17.0,140.0,3.1
2,19,18.0,140.0,3.6
2,19,19.0,120.0,2.6
2,19,20.0,100.0,2.1
2,19,21.0,100.0,2.1
2,20,6.0,130.0,1.5
2,20,17.0,170.0,1.5
2,20,18.0,230.0,1.5
2,20,19.0,260.0,1.5
2,20,20.0,180.0,1.5
2,20,22.0,190.0,3.1
2,21,1.0,230.0,2.1
2,21,18.0,250.0,2.1
2,21,20.0,240.0,1.5
2,21,22.0,260.0,3.1
2,22,1.0,250.0,2.1
2,22,18.0,170.0,2.6
2,22,19.0,150.0,3.1
2,22,21.0,200.0,3.1
2,22,23.0,140.0,2.1
2,23,1.0,280.0,1.5
2,23,6.0,210.0,2.1
2,23,7.0,270.0,3.6
2,23,8.0,260.0,4.1
2,23,9.0,240.0,3.1
2,23,10.0,250.0,3.6
2,23,11.0,230.0,2.6
2,23,12.0,230.0,3.1
2,23,13.0,260.0,4.1
2,23,14.0,260.0,3.6
2,23,16.0,240.0,3.1
2,23,18.0,230.0,6.2
2,23,19.0,220.0,4.6
2,23,21.0,240.0,6.2
2,23,22.0,230.0,5.1
2,23,23.0,220.0,5.7
2,24,1.0,250.0,4.6
2,24,2.0,230.0,3.1
2,24,3.0,260.0,3.1
2,24,4.0,260.0,2.6
2,24,5.0,280.0,1.5
2,24,16.0,170.0,1.5
2,24,17.0,150.0,2.6
2,24,19.0,220.0,2.6
2,24,21.0,230.0,3.1
2,24,22.0,220.0,4.6
2,24,23.0,330.0,2.1
2,25,1.0,260.0,2.1
2,25,2.0,240.0,2.1
2,25,3.0,250.0,1.5
2,25,18.0,190.0,2.1
2,25,22.0,240.0,2.6
2,26,1.0,270.0,2.1
2,26,3.0,20.0,1.5
2,26,17.0,180.0,2.1
2,26,19.0,180.0,3.1
2,26,20.0,230.0,3.6
2,26,21.0,190.0,2.6
2,26,22.0,220.0,4.6
2,26,23.0,220.0,4.6
2,27,1.0,240.0,3.6
2,27,2.0,250.0,1.5
2,27,10.0,150.0,1.5
2,27,11.0,130.0,1.5
2,27,14.0,120.0,2.1
2,27,15.0,140.0,2.6
2,27,16.0,130.0,3.6
2,27,17.0,140.0,4.1
2,27,18.0,140.0,3.1
2,27,19.0,160.0,2.6
2,27,20.0,160.0,3.1
2,27,21.0,250.0,1.5
2,27,22.0,360.0,2.6
2,27,23.0,350.0,1.5
2,28,2.0,360.0,2.1
2,28,5.0,50.0,2.1
2,28,7.0,120.0,1.5
2,28,11.0,220.0,1.5
2,28,12.0,240.0,1.5
2,28,15.0,280.0,2.1
2,28,17.0,140.0,2.1
2,28,18.0,180.0,1.5
2,28,20.0,290.0,3.6
2,28,21.0,280.0,3.1
2,28,22.0,260.0,5.1
2,28,23.0,230.0,7.2
3,1,1.0,270.0,2.6
3,1,2.0,240.0,1.5
3,1,3.0,40.0,1.5
3,1,4.0,40.0,1.5
3,1,20.0,120.0,2.6
3,2,1.0,300.0,2.1
3,2,2.0,300.0,1.5
3,2,3.0,20.0,1.5
3,2,4.0,360.0,2.6
3,2,5.0,290.0,2.6
3,2,7.0,320.0,2.1
3,2,8.0,350.0,3.1
3,2,9.0,350.0,2.1
3,2,14.0,280.0,1.5
3,2,16.0,270.0,3.1
3,2,18.0,180.0,2.1
3,2,21.0,50.0,3.6
3,2,22.0,50.0,2.1
3,3,1.0,160.0,2.1
3,3,3.0,30.0,2.1
3,3,4.0,40.0,5.7
3,3,5.0,40.0,5.1
3,3,6.0,40.0,5.7
3,3,7.0,40.0,4.6
3,3,8.0,40.0,2.6
3,3,10.0,320.0,2.1
3,3,16.0,240.0,2.1
3,3,17.0,60.0,2.1
3,3,18.0,90.0,5.1
3,3,19.0,80.0,6.2
3,3,20.0,110.0,4.6
3,3,21.0,110.0,4.6
3,3,22.0,90.0,3.6
3,3,23.0,80.0,4.1
3,4,3.0,110.0,1.5
3,4,6.0,300.0,2.1
3,4,11.0,260.0,1.5
3,4,16.0,160.0,1.5
3,4,17.0,140.0,3.6
3,4,18.0,140.0,2.6
3,4,19.0,140.0,4.1
3,4,20.0,210.0,4.1
3,4,21.0,110.0,2.6
3,4,23.0,270.0,2.6
3,5,1.0,10.0,3.6
3,5,2.0,10.0,2.1
3,5,3.0,360.0,2.1
3,5,11.0,70.0,1.5
3,5,12.0,120.0,1.5
3,5,17.0,140.0,2.1
3,5,18.0,160.0,3.6
3,5,19.0,150.0,2.6
3,5,20.0,160.0,2.6
3,5,21.0,220.0,3.1
3,5,22.0,220.0,4.1
3,5,23.0,260.0,4.1
3,6,1.0,250.0,4.6
3,6,2.0,270.0,1.5
3,6,4.0,260.0,2.6
3,6,5.0,250.0,4.1
3,6,6.0,270.0,4.1
3,6,7.0,250.0,3.6
3,6,8.0,210.0,2.1
3,6,9.0,230.0,2.1
3,6,11.0,250.0,2.1
3,6,12.0,260.0,2.6
3,6,13.0,30.0,2.6
3,6,14.0,20.0,1.5
3,6,18.0,280.0,3.1
3,6,20.0,260.0,2.1
3,6,22.0,250.0,3.1
3,6,23.0,230.0,4.1
3,7,1.0,210.0,3.1
3,7,2.0,260.0,2.1
3,7,3.0,350.0,1.5
3,7,4.0,20.0,2.1
3,7,16.0,260.0,2.1
3,7,17.0,160.0,1.5
3,7,18.0,150.0,1.5
3,7,22.0,260.0,3.1
3,7,23.0,320.0,2.6
3,8,1.0,330.0,3.1
3,8,2.0,350.0,1.5
3,8,3.0,320.0,1.5
3,8,5.0,10.0,2.1
3,8,6.0,360.0,1.5
3,8,13.0,330.0,1.5
3,8,17.0,270.0,1.5
3,8,20.0,250.0,2.6
3,8,21.0,280.0,2.1
3,8,23.0,270.0,2.6
3,9,1.0,330.0,2.6
3,9,2.0,340.0,1.5
3,9,3.0,10.0,1.5
3,9,6.0,30.0,1.5
3,9,7.0,30.0,1.5
3,9,10.0,50.0,1.5
3,9,19.0,210.0,2.1
3,9,21.0,170.0,2.1
3,10,2.0,330.0,1.5
3,10,3.0,350.0,2.1
3,10,4.0,10.0,2.1
3,10,14.0,300.0,1.5
3,10,16.0,200.0,1.5
3,10,21.0,240.0,1.5
