month,day,hour,WD,WS
6,24,23.0,290.0,4.1
6,25,1.0,280.0,3.1
6,25,2.0,280.0,2.6
6,25,4.0,30.0,1.5
6,25,5.0,130.0,2.1
6,25,8.0,270.0,1.5
6,25,9.0,320.0,1.5
6,25,10.0,320.0,2.1
6,25,11.0,340.0,2.1
6,25,12.0,360.0,1.5
6,25,13.0,360.0,2.6
6,25,14.0,350.0,2.6
6,25,15.0,20.0,3.1
6,25,17.0,350.0,4.1
6,25,18.0,330.0,3.6
6,25,19.0,350.0,4.6
6,25,20.0,350.0,4.6
6,25,21.0,20.0,4.6
6,25,22.0,350.0,6.7
6,25,23.0,360.0,3.6
6,26,1.0,360.0,2.1
6,26,2.0,340.0,2.1
6,26,3.0,350.0,2.6
6,26,4.0,360.0,2.6
6,26,5.0,340.0,3.1
6,26,6.0,360.0,2.1
6,26,7.0,350.0,2.1
6,26,8.0,330.0,2.6
6,26,10.0,330.0,1.5
6,26,11.0,340.0,1.5
6,26,12.0,310.0,2.1
6,26,13.0,310.0,1.5
6,26,14.0,360.0,3.6
6,26,15.0,20.0,4.1
6,26,16.0,10.0,3.6
6,26,17.0,30.0,4.6
6,26,18.0,360.0,5.1
6,26,19.0,20.0,5.1
6,26,20.0,330.0,4.6
6,26,21.0,40.0,4.6
6,26,22.0,30.0,3.1
6,26,23.0,350.0,4.6
6,27,1.0,10.0,2.1
6,27,10.0,350.0,1.5
6,27,13.0,50.0,2.1
6,27,14.0,360.0,2.6
6,27,15.0,60.0,2.6
6,27,16.0,20.0,3.1
6,27,17.0,50.0,2.1
6,27,18.0,30.0,3.1
6,27,19.0,360.0,3.1
6,27,21.0,10.0,3.6
6,27,22.0,40.0,4.1
6,27,23.0,50.0,3.1
6,28,1.0,50.0,2.6
6,28,7.0,30.0,1.5
6,28,9.0,30.0,1.5
6,28,11.0,20.0,1.5
6,28,12.0,60.0,1.5
6,28,13.0,90.0,2.1
6,28,14.0,60.0,3.6
6,28,15.0,40.0,3.6
6,28,16.0,90.0,4.6
6,28,17.0,120.0,5.1
6,28,18.0,130.0,5.1
6,28,19.0,90.0,4.1
6,28,20.0,100.0,3.6
6,28,21.0,110.0,3.6
6,28,22.0,150.0,3.6
6,28,23.0,130.0,2.1
6,29,1.0,150.0,1.5
6,29,2.0,200.0,2.1
6,29,3.0,200.0,2.6
6,29,4.0,160.0,1.5
6,29,5.0,160.0,1.5
6,29,6.0,150.0,1.5
6,29,7.0,110.0,2.6
6,29,8.0,110.0,2.6
6,29,9.0,90.0,2.6
6,29,10.0,90.0,2.1
6,29,11.0,90.0,2.6
6,29,12.0,90.0,2.1
6,29,13.0,110.0,3.1
6,29,14.0,110.0,3.1
6,29,15.0,130.0,2.6
6,29,16.0,150.0,2.6
6,29,17.0,180.0,4.1
6,29,18.0,180.0,3.6
6,29,19.0,170.0,5.7
6,29,20.0,190.0,4.6
6,29,21.0,190.0,3.6
6,29,23.0,220.0,3.1
6,30,2.0,110.0,2.1
6,30,3.0,120.0,3.1
6,30,4.0,170.0,3.6
6,30,5.0,180.0,4.1
6,30,6.0,180.0,3.1
6,30,7.0,150.0,2.6
6,30,9.0,140.0,1.5
6,30,10.0,140.0,2.1
6,30,11.0,190.0,1.5
6,30,14.0,200.0,2.6
6,30,15.0,280.0,3.1
6,30,16.0,260.0,2.6
6,30,17.0,270.0,3.6
6,30,18.0,320.0,3.6
6,30,19.0,290.0,3.1
6,30,20.0,270.0,9.3
6,30,23.0,250.0,3.1
7,1,1.0,210.0,2.1
7,1,2.0,160.0,2.6
7,1,3.0,280.0,1.5
7,1,9.0,180.0,1.5
7,1,11.0,200.0,1.5
7,1,12.0,210.0,1.5
7,1,13.0,250.0,2.6
7,1,14.0,250.0,4.1
7,1,18.0,180.0,2.6
7,1,19.0,200.0,3.6
7,1,20.0,210.0,4.1
7,1,21.0,200.0,3.1
7,1,22.0,220.0,3.6
7,1,23.0,220.0,4.1
7,2,3.0,300.0,4.1
7,2,4.0,10.0,2.1
7,2,5.0,240.0,2.6
7,2,8.0,310.0,3.6
7,2,9.0,300.0,3.1
7,2,11.0,280.0,1.5
7,2,13.0,260.0,2.1
7,2,14.0,250.0,2.1
7,2,15.0,280.0,1.5
7,2,16.0,210.0,2.1
7,2,18.0,260.0,3.6
7,2,21.0,280.0,4.6
7,2,22.0,270.0,3.1
7,2,23.0,220.0,2.6
7,3,2.0,190.0,2.1
7,3,6.0,210.0,1.5
7,3,9.0,270.0,1.5
7,3,14.0,300.0,2.1
7,3,15.0,10.0,1.5
7,3,17.0,290.0,4.1
7,3,18.0,260.0,3.1
7,3,19.0,250.0,3.1
7,3,20.0,280.0,4.1
7,3,21.0,250.0,3.1
7,3,22.0,210.0,2.6
7,3,23.0,270.0,2.6
7,4,1.0,180.0,1.5
7,4,2.0,170.0,1.5
7,4,3.0,180.0,2.1
7,4,4.0,190.0,1.5
7,4,5.0,180.0,1.5
7,4,8.0,200.0,2.1
7,4,9.0,220.0,1.5
7,4,11.0,190.0,2.1
7,4,12.0,200.0,2.6
7,4,13.0,240.0,2.1
7,4,14.0,250.0,2.6
7,4,15.0,250.0,3.6
7,4,16.0,190.0,2.6
7,4,17.0,220.0,3.6
7,4,18.0,250.0,2.6
7,4,20.0,220.0,3.1
7,4,21.0,170.0,2.1
7,4,22.0,180.0,2.1
7,4,23.0,210.0,2.6
7,5,1.0,170.0,1.5
7,5,2.0,180.0,2.1
7,5,3.0,190.0,1.5
7,5,4.0,190.0,2.1
7,5,5.0,180.0,1.5
7,5,6.0,190.0,2.6
7,5,7.0,200.0,1.5
7,5,10.0,170.0,2.1
7,5,13.0,200.0,1.5
7,5,14.0,280.0,3.6
7,5,16.0,270.0,2.1
7,5,18.0,190.0,3.1
7,5,19.0,190.0,2.6
7,5,20.0,220.0,3.1
7,5,21.0,210.0,3.1
7,5,22.0,210.0,3.1
7,5,23.0,190.0,1.5
7,6,1.0,170.0,1.5
7,6,3.0,170.0,2.1
7,6,5.0,190.0,2.1
7,6,7.0,230.0,1.5
7,6,8.0,190.0,1.5
7,6,12.0,210.0,1.5
7,6,13.0,260.0,2.6
7,6,14.0,270.0,4.1
7,6,15.0,270.0,3.6
7,6,16.0,270.0,2.1
7,6,17.0,250.0,3.6
7,6,18.0,250.0,2.6
7,6,19.0,200.0,4.6
7,6,20.0,210.0,3.6
7,6,21.0,250.0,4.1
7,6,22.0,220.0,2.1
7,6,23.0,190.0,2.6
7,7,2.0,220.0,1.5
7,7,3.0,210.0,1.5
7,7,4.0,210.0,1.5
7,7,6.0,200.0,1.5
7,7,7.0,190.0,2.1
7,7,10.0,280.0,1.5
7,7,11.0,200.0,1.5
7,7,12.0,210.0,2.1
7,7,13.0,230.0,2.6
7,7,15.0,280.0,3.1
7,7,16.0,260.0,3.6
7,7,17.0,280.0,3.6
7,7,19.0,240.0,2.6
7,7,21.0,200.0,4.6
7,7,22.0,200.0,5.1
7,7,23.0,360.0,4.1
7,8,1.0,230.0,3.1
7,8,3.0,100.0,2.1
7,8,5.0,190.0,2.1
7,8,7.0,230.0,1.5
7,8,9.0,190.0,1.5
7,8,10.0,160.0,1.5
7,8,14.0,220.0,2.1
7,8,18.0,260.0,2.6
7,8,20.0,320.0,4.6
7,8,21.0,320.0,3.6
7,8,22.0,290.0,4.1
7,8,23.0,240.0,2.1
7,9,1.0,220.0,3.1
7,9,2.0,230.0,1.5
7,9,4.0,210.0,2.6
7,9,5.0,240.0,3.1
7,9,8.0,240.0,2.1
7,9,11.0,230.0,1.5
7,9,13.0,250.0,1.5
7,9,16.0,290.0,1.5
7,9,21.0,310.0,4.6
7,9,22.0,100.0,4.1
7,9,23.0,40.0,2.1
7,10,2.0,160.0,1.5
7,10,4.0,190.0,1.5
7,10,7.0,230.0,1.5
7,10,8.0,230.0,1.5
7,10,12.0,30.0,2.1
7,10,13.0,100.0,1.5
7,10,17.0,50.0,1.5
7,10,19.0,190.0,2.6
7,10,22.0,250.0,2.1
7,10,23.0,250.0,6.2
7,11,1.0,170.0,2.1
7,11,2.0,100.0,3.1
7,11,3.0,130.0,1.5
7,11,4.0,200.0,2.6
7,11,5.0,140.0,2.1
7,11,8.0,110.0,2.1
7,11,9.0,90.0,2.1
7,11,10.0,80.0,1.5
7,11,12.0,120.0,2.1
7,11,19.0,200.0,2.1
7,11,20.0,50.0,2.1
7,11,21.0,230.0,2.1
7,11,22.0,320.0,3.6
7,12,1.0,120.0,2.6
7,12,2.0,110.0,2.6
7,12,3.0,110.0,1.5
7,12,5.0,20.0,3.1
7,12,6.0,150.0,1.5
7,12,8.0,120.0,1.5
7,12,10.0,120.0,2.1
7,12,16.0,40.0,1.5
7,12,19.0,210.0,3.6
7,12,20.0,90.0,4.1
7,12,21.0,80.0,1.5
7,12,22.0,30.0,2.6
7,12,23.0,20.0,3.6
7,13,1.0,30.0,1.5
7,13,3.0,130.0,5.7
7,13,4.0,190.0,2.6
7,13,5.0,90.0,1.5
7,13,6.0,120.0,2.1
7,13,9.0,40.0,1.5
7,13,16.0,290.0,1.5
7,13,17.0,210.0,1.5
7,13,18.0,260.0,2.6
7,13,19.0,190.0,2.6
7,13,21.0,150.0,2.6
7,13,23.0,130.0,1.5
7,14,1.0,170.0,3.6
7,14,2.0,180.0,3.1
7,14,3.0,230.0,1.5
7,14,4.0,320.0,1.5
7,14,5.0,110.0,2.1
7,14,7.0,100.0,1.5
7,14,8.0,320.0,1.5
7,14,14.0,110.0,1.5
7,14,15.0,110.0,1.5
7,14,16.0,90.0,1.5
7,14,17.0,130.0,2.6
7,14,18.0,120.0,3.1
7,14,19.0,160.0,2.6
7,14,20.0,140.0,2.1
7,14,21.0,150.0,2.6
7,14,22.0,150.0,3.1
7,14,23.0,160.0,3.6
7,15,1.0,140.0,2.1
7,15,2.0,170.0,2.6
7,15,3.0,200.0,2.1
7,15,4.0,190.0,1.5
7,15,5.0,270.0,2.6
7,15,6.0,270.0,2.1
7,15,9.0,180.0,1.5
7,15,10.0,210.0,2.1
7,15,14.0,260.0,1.5
7,15,15.0,310.0,2.1
7,15,20.0,180.0,2.1
7,15,21.0,200.0,2.1
7,15,23.0,220.0,1.5
7,16,2.0,240.0,3.1
7,16,3.0,10.0,2.6
7,16,4.0,240.0,2.1
7,16,6.0,110.0,1.5
7,16,8.0,320.0,2.1
7,16,9.0,320.0,2.6
7,16,10.0,20.0,2.6
7,16,11.0,40.0,2.6
7,16,13.0,110.0,2.1
7,16,14.0,90.0,2.1
7,16,15.0,340.0,1.5
7,16,16.0,90.0,1.5
7,16,19.0,10.0,2.1
7,16,21.0,200.0,6.2
7,16,22.0,210.0,2.6
7,16,23.0,230.0,3.1
7,17,1.0,210.0,2.6
7,17,2.0,210.0,2.1
7,17,4.0,180.0,3.1
7,17,8.0,120.0,1.5
7,17,9.0,110.0,2.1
7,17,10.0,120.0,1.5
7,17,11.0,100.0,1.5
7,17,12.0,120.0,1.5
7,17,14.0,20.0,2.1
7,17,15.0,120.0,1.5
7,17,16.0,250.0,2.1
7,17,18.0,330.0,2.1
7,17,19.0,110.0,1.5
7,17,20.0,90.0,3.6
7,17,21.0,180.0,5.7
7,17,22.0,190.0,4.1
7,17,23.0,170.0,4.1
7,18,1.0,290.0,4.6
7,18,2.0,100.0,2.1
7,18,3.0,80.0,3.1
7,18,4.0,40.0,1.5
7,18,5.0,110.0,2.1
7,18,8.0,30.0,3.1
7,18,9.0,30.0,1.5
7,18,10.0,30.0,2.6
7,18,11.0,20.0,1.5
7,18,14.0,350.0,3.1
7,18,17.0,40.0,1.5
7,18,19.0,30.0,2.6
7,18,20.0,10.0,3.1
7,18,21.0,30.0,3.6
7,18,22.0,350.0,2.1
7,18,23.0,360.0,2.1
7,19,1.0,20.0,1.5
7,19,2.0,180.0,2.6
7,19,3.0,190.0,1.5
7,19,13.0,300.0,2.6
7,19,14.0,320.0,2.1
7,19,15.0,320.0,1.5
7,19,16.0,70.0,1.5
7,19,17.0,40.0,3.6
7,19,20.0,330.0,2.1
7,19,21.0,350.0,3.6
7,19,22.0,280.0,2.1
7,19,23.0,280.0,2.1
7,20,1.0,270.0,1.5
7,20,4.0,180.0,1.5
7,20,5.0,200.0,1.5
7,20,10.0,300.0,1.5
7,20,16.0,350.0,3.1
7,20,17.0,310.0,3.1
7,20,20.0,60.0,2.1
7,20,21.0,360.0,1.5
7,20,22.0,350.0,2.6
7,20,23.0,10.0,5.1
7,21,1.0,360.0,1.5
7,21,2.0,240.0,1.5
7,21,4.0,200.0,1.5
7,21,8.0,240.0,1.5
7,21,13.0,300.0,2.1
7,21,14.0,300.0,3.1
7,21,16.0,320.0,3.1
7,21,19.0,300.0,3.6
7,21,21.0,90.0,1.5
7,21,22.0,330.0,4.6
7,21,23.0,230.0,2.6
7,22,2.0,180.0,1.5
7,22,3.0,180.0,3.1
7,22,5.0,170.0,1.5
7,22,13.0,190.0,1.5
7,22,14.0,220.0,2.6
7,22,20.0,180.0,2.1
7,22,21.0,210.0,2.6
7,22,22.0,180.0,2.6
7,22,23.0,190.0,2.6
7,23,2.0,210.0,4.1
7,23,3.0,210.0,2.1
7,23,4.0,200.0,1.5
7,23,5.0,210.0,2.1
7,23,6.0,220.0,1.5
7,23,9.0,200.0,1.5
7,23,10.0,190.0,1.5
7,23,11.0,200.0,1.5
7,23,12.0,210.0,1.5
7,23,13.0,230.0,2.1
7,23,14.0,250.0,2.1
7,23,15.0,230.0,4.1
7,23,16.0,230.0,3.1
7,23,21.0,220.0,2.6
7,23,22.0,220.0,3.1
7,23,23.0,230.0,2.1
7,24,1.0,190.0,2.6
7,24,2.0,180.0,3.1
7,24,3.0,200.0,2.1
7,24,4.0,210.0,2.6
7,24,5.0,230.0,1.5
7,24,6.0,240.0,1.5
7,24,7.0,200.0,2.1
7,24,8.0,190.0,1.5
7,24,9.0,220.0,1.5
7,24,13.0,250.0,2.6
7,24,14.0,260.0,3.1
7,24,15.0,220.0,2.6
7,24,16.0,180.0,3.6
7,24,17.0,200.0,3.6
7,24,18.0,200.0,4.1
7,24,19.0,220.0,3.1
7,24,20.0,240.0,4.6
7,24,21.0,250.0,3.6
7,24,22.0,220.0,4.6
7,24,23.0,220.0,3.6
7,25,1.0,210.0,1.5
7,25,2.0,240.0,2.1
7,25,3.0,250.0,2.6
7,25,4.0,260.0,1.5
7,25,7.0,230.0,1.5
7,25,8.0,260.0,2.1
7,25,9.0,240.0,1.5
7,25,10.0,230.0,1.5
7,25,12.0,220.0,1.5
7,25,14.0,280.0,2.1
7,25,15.0,10.0,1.5
7,25,16.0,40.0,2.1
7,25,17.0,280.0,2.1
7,25,20.0,180.0,1.5
7,25,21.0,200.0,3.6
7,25,22.0,210.0,3.6
7,25,23.0,200.0,3.6
7,26,1.0,280.0,2.1
7,26,2.0,210.0,1.5
7,26,3.0,180.0,1.5
7,26,8.0,190.0,1.5
7,26,10.0,260.0,1.5
7,26,11.0,290.0,2.1
7,26,12.0,310.0,2.1
7,26,13.0,320.0,1.5
7,26,14.0,250.0,1.5
7,26,16.0,10.0,2.1
7,26,18.0,20.0,3.6
7,26,19.0,220.0,2.1
7,26,21.0,300.0,6.2
7,26,22.0,320.0,4.6
7,26,23.0,330.0,3.1
7,27,1.0,220.0,1.5
7,27,2.0,240.0,1.5
7,27,3.0,230.0,2.6
7,27,4.0,230.0,1.5
7,27,9.0,230.0,2.1
7,27,11.0,90.0,2.1
7,27,18.0,350.0,2.6
7,27,19.0,230.0,2.6
7,27,21.0,10.0,4.1
7,27,22.0,50.0,2.1
7,27,23.0,330.0,4.6
7,28,8.0,200.0,1.5
7,28,9.0,200.0,1.5
7,28,10.0,280.0,1.5
7,28,12.0,240.0,1.5
7,28,13.0,240.0,2.6
7,28,14.0,270.0,2.6
7,28,15.0,260.0,4.1
7,28,16.0,230.0,3.1
7,28,17.0,250.0,3.6
7,28,18.0,260.0,3.6
7,28,19.0,270.0,4.6
7,28,20.0,280.0,6.2
7,28,21.0,240.0,2.1
7,28,22.0,230.0,2.1
7,28,23.0,250.0,2.6
7,29,1.0,200.0,1.5
7,29,2.0,200.0,1.5
7,29,3.0,200.0,1.5
7,29,4.0,280.0,5.1
7,29,5.0,240.0,2.1
7,29,6.0,200.0,2.1
7,29,7.0,240.0,2.6
7,29,8.0,260.0,5.1
7,29,9.0,240.0,3.6
7,29,10.0,260.0,3.1
7,29,11.0,240.0,1.5
7,29,12.0,240.0,2.6
7,29,13.0,240.0,2.1
7,29,14.0,260.0,2.1
7,29,15.0,260.0,2.1
7,29,16.0,260.0,2.6
7,29,17.0,260.0,3.6
7,29,18.0,280.0,3.6
7,29,19.0,270.0,3.1
7,29,20.0,290.0,4.1
7,29,21.0,260.0,4.6
7,29,22.0,300.0,1.5
7,29,23.0,360.0,3.1
7,30,1.0,340.0,2.1
7,30,2.0,340.0,2.1
7,30,3.0,350.0,2.6
7,30,4.0,340.0,2.1
7,30,5.0,350.0,2.1
7,30,6.0,350.0,2.6
7,30,7.0,350.0,2.1
7,30,8.0,360.0,1.5
7,30,9.0,350.0,1.5
7,30,10.0,10.0,2.6
7,30,11.0,20.0,2.6
7,30,12.0,20.0,2.6
7,30,13.0,30.0,4.6
7,30,14.0,70.0,5.1
7,30,15.0,70.0,6.2
7,30,16.0,50.0,5.7
7,30,17.0,70.0,5.1
7,30,18.0,60.0,3.6
7,30,19.0,50.0,4.1
7,30,20.0,20.0,4.6
7,30,21.0,20.0,3.6
7,30,22.0,20.0,4.1
7,30,23.0,40.0,4.1
7,31,1.0,30.0,2.6
7,31,2.0,40.0,3.1
7,31,3.0,50.0,2.6
7,31,4.0,60.0,3.1
7,31,5.0,90.0,2.1
7,31,6.0,90.0,2.1
7,31,8.0,30.0,1.5
7,31,9.0,20.0,1.5
7,31,10.0,20.0,2.1
7,31,11.0,20.0,1.5
7,31,12.0,40.0,2.1
7,31,13.0,60.0,3.1
7,31,14.0,80.0,2.1
7,31,15.0,80.0,3.1
7,31,16.0,90.0,4.1
7,31,17.0,60.0,2.1
7,31,18.0,90.0,3.6
7,31,20.0,50.0,5.1
7,31,21.0,360.0,5.1
7,31,22.0,30.0,5.1
7,31,23.0,10.0,3.6
8,1,1.0,40.0,3.1
8,1,2.0,40.0,2.1
8,1,6.0,330.0,1.5
8,1,13.0,60.0,1.5
8,1,14.0,70.0,1.5
8,1,15.0,50.0,2.1
8,1,17.0,80.0,1.5
8,1,18.0,120.0,3.1
8,1,19.0,70.0,3.1
8,1,20.0,60.0,2.6
8,1,21.0,80.0,2.1
8,1,22.0,110.0,2.6
8,1,23.0,90.0,3.1
8,2,1.0,130.0,2.1
8,2,7.0,350.0,1.5
8,2,13.0,90.0,1.5
8,2,14.0,50.0,2.6
8,2,15.0,70.0,3.1
8,2,16.0,50.0,2.6
8,2,17.0,50.0,2.1
8,2,19.0,20.0,3.6
8,2,20.0,70.0,3.1
8,2,21.0,100.0,3.6
8,2,22.0,100.0,2.1
8,2,23.0,70.0,3.1
8,3,1.0,100.0,2.6
8,3,2.0,90.0,2.6
8,3,4.0,20.0,1.5
8,3,6.0,90.0,2.1
8,3,7.0,40.0,2.6
8,3,8.0,80.0,2.1
8,3,9.0,80.0,1.5
8,3,10.0,80.0,1.5
8,3,11.0,110.0,1.5
8,3,12.0,70.0,1.5
8,3,13.0,70.0,1.5
8,3,14.0,170.0,2.1
8,3,16.0,160.0,2.6
8,3,18.0,170.0,3.1
8,3,19.0,150.0,5.1
8,3,20.0,150.0,3.1
8,3,21.0,170.0,5.1
8,3,22.0,160.0,3.6
8,3,23.0,160.0,3.6
8,4,1.0,160.0,1.5
8,4,2.0,140.0,2.6
8,4,3.0,110.0,1.5
8,4,4.0,120.0,2.1
8,4,5.0,120.0,1.5
8,4,8.0,150.0,1.5
8,4,10.0,180.0,1.5
8,4,20.0,140.0,3.6
8,4,21.0,150.0,4.6
8,4,22.0,180.0,4.1
8,4,23.0,180.0,2.6
8,5,1.0,170.0,2.6
8,5,2.0,180.0,2.1
8,5,3.0,170.0,2.1
8,5,10.0,230.0,1.5
8,5,11.0,240.0,1.5
8,5,13.0,320.0,2.1
8,5,17.0,50.0,2.1
8,5,21.0,230.0,2.1
8,5,23.0,160.0,2.6
8,6,2.0,190.0,1.5
8,6,3.0,200.0,2.1
8,6,4.0,190.0,2.1
8,6,5.0,180.0,1.5
8,6,7.0,180.0,2.1
8,6,9.0,130.0,1.5
8,6,10.0,170.0,1.5
8,6,11.0,160.0,1.5
8,6,12.0,160.0,2.6
8,6,13.0,190.0,2.1
8,6,16.0,170.0,4.1
8,6,17.0,170.0,4.6
8,6,18.0,190.0,3.1
8,6,19.0,190.0,7.2
8,6,20.0,240.0,3.6
8,6,21.0,240.0,3.1
8,7,1.0,190.0,1.5
8,7,3.0,150.0,2.1
8,7,4.0,180.0,2.6
8,7,5.0,170.0,2.6
8,7,6.0,180.0,3.6
8,7,7.0,170.0,2.1
8,7,8.0,190.0,1.5
8,7,10.0,220.0,2.1
8,7,11.0,180.0,2.6
8,7,12.0,210.0,2.6
8,7,13.0,190.0,2.1
8,7,14.0,190.0,3.6
8,7,15.0,210.0,3.1
8,7,16.0,210.0,3.6
8,7,17.0,210.0,2.6
8,7,18.0,250.0,2.6
8,7,19.0,190.0,3.6
8,7,21.0,190.0,2.6
8,7,22.0,170.0,3.6
8,8,1.0,200.0,1.5
8,8,2.0,230.0,1.5
8,8,3.0,230.0,1.5
8,8,4.0,300.0,2.6
8,8,11.0,270.0,1.5
8,8,13.0,270.0,1.5
8,8,18.0,360.0,2.6
8,8,19.0,350.0,2.1
8,8,20.0,20.0,2.6
8,8,21.0,20.0,2.6
8,8,22.0,340.0,2.1
8,8,23.0,270.0,2.6
8,9,2.0,110.0,2.6
8,9,3.0,210.0,2.1
8,9,5.0,320.0,1.5
8,9,8.0,130.0,2.1
8,9,15.0,90.0,1.5
8,9,18.0,140.0,1.5
8,9,19.0,150.0,1.5
8,10,1.0,360.0,2.6
8,10,2.0,330.0,3.1
8,10,3.0,70.0,3.1
8,10,4.0,90.0,3.6
8,10,5.0,80.0,3.6
8,10,6.0,90.0,1.5
8,10,7.0,90.0,2.1
8,10,8.0,90.0,2.1
8,10,9.0,80.0,2.1
8,10,10.0,90.0,2.1
8,10,11.0,80.0,1.5
8,10,12.0,100.0,1.5
8,10,13.0,100.0,1.5
8,10,14.0,110.0,1.5
8,10,18.0,350.0,2.6
8,10,19.0,210.0,2.1
8,10,20.0,170.0,2.1
8,10,22.0,100.0,3.6
8,10,23.0,80.0,8.2
8,11,1.0,210.0,2.1
8,11,2.0,280.0,1.5
8,11,3.0,360.0,1.5
8,11,8.0,170.0,1.5
8,11,9.0,230.0,1.5
8,11,11.0,180.0,1.5
8,11,12.0,320.0,1.5
8,11,13.0,120.0,2.1
8,11,14.0,100.0,1.5
8,11,15.0,120.0,1.5
8,11,16.0,120.0,2.1
8,11,17.0,120.0,1.5
8,11,19.0,10.0,1.5
8,11,23.0,210.0,4.6
8,12,1.0,200.0,2.1
8,12,2.0,180.0,2.1
8,12,3.0,200.0,2.1
8,12,4.0,180.0,1.5
8,12,5.0,200.0,1.5
8,12,8.0,250.0,2.1
8,12,14.0,20.0,1.5
8,12,16.0,350.0,2.6
8,12,20.0,170.0,2.1
8,12,21.0,250.0,3.6
8,12,22.0,220.0,1.5
8,12,23.0,310.0,9.3
8,13,1.0,230.0,1.5
8,13,3.0,360.0,1.5
8,13,5.0,220.0,1.5
8,13,10.0,310.0,1.5
8,13,16.0,300.0,2.1
8,13,18.0,280.0,1.5
8,13,19.0,310.0,3.1
8,13,20.0,320.0,3.1
8,13,21.0,310.0,2.6
8,13,22.0,10.0,3.1
8,13,23.0,330.0,2.1
8,14,8.0,210.0,1.5
8,14,16.0,240.0,2.6
8,14,17.0,210.0,3.6
8,14,19.0,240.0,3.1
8,14,20.0,260.0,3.6
8,14,21.0,270.0,4.1
8,14,22.0,240.0,4.1
8,14,23.0,190.0,2.6
8,15,1.0,70.0,2.1
8,15,2.0,170.0,1.5
8,15,4.0,190.0,2.1
8,15,5.0,210.0,1.5
8,15,6.0,200.0,2.1
8,15,7.0,220.0,1.5
8,15,8.0,170.0,1.5
8,15,9.0,120.0,1.5
8,15,12.0,170.0,2.1
8,15,14.0,250.0,2.1
8,15,15.0,260.0,3.1
8,15,16.0,230.0,2.1
8,15,17.0,290.0,3.1
8,15,18.0,310.0,2.1
8,15,19.0,280.0,2.1
8,15,21.0,200.0,2.1
8,15,22.0,200.0,4.1
8,15,23.0,240.0,4.6
8,16,1.0,260.0,2.1
8,16,5.0,210.0,3.1
8,16,9.0,160.0,1.5
8,16,11.0,210.0,2.1
8,16,12.0,250.0,1.5
